name,phone,address,gender,student_id,email,year,department
Megan Cooper,9868861749,"96503 Johnson Lake, Michaelburgh, TX 10083",female,mc860,mc860@upc.edu,2,POSC
David Ball,9079589235,"1370 Katrina Alley Suite 877, West Tina, PR 90424",male,db649,db649@upc.edu,1,POSC
Kelsey Howard,9219843370,"8618 Joseph Hills, North Tracytown, MD 72407",female,kh243,kh243@upc.edu,2,ARTS
Allen Tucker,9289054955,"8604 Horn Knolls Suite 221, Gonzalezstad, MP 69438",male,at426,at426@upc.edu,1,EALL
Mark Walker,9902197999,"PSC 5220, Box 7957, APO AP 61002",male,mw194,mw194@upc.edu,4,EDUC
Heather Leblanc,9288058325,"PSC 4729, Box 8760, APO AA 15265",female,hl255,hl255@upc.edu,2,BIOL
Brandi Griffin,9604921802,"1305 Donald Mountain, Kristenstad, TX 71929",female,bg344,bg344@upc.edu,1,EALL
Hannah Hahn,9476462252,"0336 Ricardo Wall, Carolchester, AL 78134",female,hh209,hh209@upc.edu,3,ARTS
Jeffrey Little,9488477936,"19627 Rush Cove, Irwinton, MS 16112",male,jl885,jl885@upc.edu,2,ARTS
Alicia Boyer,9994473213,"88087 Randy Road Suite 025, Schneiderport, SD 53987",female,ab647,ab647@upc.edu,1,EEGS
Tracy Perez,9511398872,"00080 Hodge Walk, Shawnhaven, OH 45544",female,tp790,tp790@upc.edu,4,RELG
Kristin Hart,9848969182,"0565 Baker Common Apt. 304, West Lisaton, MI 34643",female,kh975,kh975@upc.edu,1,MUSI
Theresa Keith,9700802056,"307 Jasmine Falls, Thomasshire, ND 03170",female,tk962,tk962@upc.edu,3,EALL
Francisco Bolton,9898770527,"249 Charles Parkway, Port Crystal, ND 39118",male,fb697,fb697@upc.edu,1,POSC
Carl Davila,9162960169,"USNS Hoffman, FPO AE 42031",male,cd233,cd233@upc.edu,2,BIOL
Caroline Landry,9369139149,"421 Kenneth Pines, Mitchellchester, AS 18773",female,cl360,cl360@upc.edu,1,MATH
Kimberly Mcdaniel,9043145590,"5395 Smith Green Suite 609, North Brandonfurt, OK 77417",female,km158,km158@upc.edu,2,ENGL
Kristi Jacobs,9919139033,"944 Nicholas View Suite 412, Lambertbury, SD 83374",female,kj738,kj738@upc.edu,1,POSC
Jasmine Chang,9149270197,"69774 Lindsey River Apt. 770, West Carolyn, WY 61295",female,jc956,jc956@upc.edu,4,PBSC
Jennifer Figueroa,9604722156,"USS Johnson, FPO AP 31503",female,jf309,jf309@upc.edu,3,PHAS
Nicole Mccarthy,9886075050,"670 Ward Squares, Andrewburgh, SC 38748",female,nm488,nm488@upc.edu,3,PBSC
Christopher Johnson,9145415810,"2443 Hammond Lane, South Peter, VI 19003",male,cj378,cj378@upc.edu,1,ECON
Jerry Sanchez,9573718557,"800 Joseph Alley, West Jennyview, AZ 87540",male,js248,js248@upc.edu,2,PHAS
Tanya Cross,9336267749,"276 Kathryn Square Apt. 667, North Melanie, MO 06112",female,tc661,tc661@upc.edu,2,CHEM
Jorge Chavez,9383381248,"03023 Burton Orchard, Gomezside, TX 12666",male,jc658,jc658@upc.edu,3,BIOL
Eileen Davis,9464087464,"0166 Melanie Forks, Josephshire, MT 53576",female,ed583,ed583@upc.edu,3,CHEM
Christopher Henderson,9754696258,"7785 Christian Passage, Christopherbury, IN 29233",male,ch773,ch773@upc.edu,2,HIST
Vanessa Jackson,9510476992,"519 Anderson Gateway Suite 045, Port Maryfurt, MN 73984",female,vj954,vj954@upc.edu,1,SOAN
Jean Horne,9119729192,"1045 Bradley Loop, Ericaport, DC 53146",male,jh674,jh674@upc.edu,2,PBSC
Katelyn Miller,9205925418,"5336 Case Freeway Suite 820, Melissaberg, NM 40664",female,km895,km895@upc.edu,2,ENST
Andrew Mathis,9178003392,"0258 Lowe Pine Suite 312, North Eddie, IA 42901",male,am499,am499@upc.edu,3,GEOG
Marvin Russell,9592309052,"Unit 1639 Box 7790, DPO AE 24143",male,mr351,mr351@upc.edu,4,EDUC
Cathy Wolfe,9942978953,"13675 Alexandria Land, North Jessica, ID 58901",female,cw397,cw397@upc.edu,2,CHEM
Valerie Bradley,9344805674,"06908 Brandi Shoals, Davisberg, MD 01790",female,vb379,vb379@upc.edu,2,ENGL
Russell Harris,9759732282,"63230 Bonnie Port, Lake Monicafort, KY 53323",male,rh289,rh289@upc.edu,4,RMLL
Susan Patel,9920037073,"0607 Gomez Lake Apt. 252, New Laurenfort, MO 30709",female,sp402,sp402@upc.edu,4,RELG
Mary Jones,9328389663,"6636 Caitlin Forge, West Jessicatown, DC 98743",female,mj122,mj122@upc.edu,3,ENGL
Joshua Garcia,9532999344,"549 Edwards Turnpike, Emilybury, TX 32995",male,jg443,jg443@upc.edu,2,PHIL
Ian Woods,9712917006,"7754 Nicholas Plaza, Ralphfort, MD 48131",male,iw340,iw340@upc.edu,4,SOAN
Lori Miller,9772152936,"222 Stacy Brook, Charlenetown, MP 96253",female,lm884,lm884@upc.edu,3,CHEM
Brittany Holloway,9211669944,"08900 Jessica Points, Port Craig, AR 51081",female,bh976,bh976@upc.edu,2,CHEM
Christopher Griffin,9464023359,"162 Nicole Corners Apt. 537, Davischester, NM 64046",male,cg705,cg705@upc.edu,4,POSC
Gregory Medina,9703961843,"34987 Mason Fords Apt. 083, South Jeremy, WI 10218",male,gm217,gm217@upc.edu,1,POSC
Sandra Roach,9142399077,"94382 Lisa Circles Suite 021, Williamston, MP 02431",female,sr322,sr322@upc.edu,1,RELG
Dana Walsh,9726618999,"70805 Massey Summit, Port Jaredburgh, FL 31073",female,dw837,dw837@upc.edu,2,MATH
Elizabeth Moore,9670927296,"0599 Courtney Islands Suite 908, North Courtneyville, NH 49087",female,em974,em974@upc.edu,3,ENGL
David Doyle,9936176517,"22844 Calvin Road Suite 614, Loweryville, CO 53541",male,dd615,dd615@upc.edu,1,BIOL
Brittany White,9501145750,"2703 Kelley Union, South Tonyaside, AR 59788",female,bw302,bw302@upc.edu,2,RMLL
Brian Hoffman,9716189677,"373 Bennett Trace Suite 867, Sarahbury, WY 46394",male,bh974,bh974@upc.edu,3,MATH
Rebecca Dickerson,9866381087,"00915 Collier Inlet, Michaelbury, RI 77256",female,rd473,rd473@upc.edu,4,POSC
Angela Mendez,9932314369,"452 Taylor River Suite 195, Wilsonstad, FL 22505",female,am745,am745@upc.edu,1,BIOL
Thomas Johnson,9986875192,"14768 Mary Park, Gutierrezport, AK 19115",male,tj785,tj785@upc.edu,2,PBSC
Ashley Clark,9952513832,"PSC 9626, Box 4527, APO AA 60749",female,ac544,ac544@upc.edu,1,HIST
Pamela Taylor,9352299072,"PSC 1571, Box 9948, APO AA 24988",female,pt682,pt682@upc.edu,4,PBSC
Gregory Sims,9013291375,"86848 Davis Brook, Ochoashire, PA 49762",male,gs208,gs208@upc.edu,4,SOAN
Bryan Johnston,9030397766,"9144 Howard Causeway Suite 524, Washingtonton, OH 01619",male,bj632,bj632@upc.edu,2,POSC
Kurt Brown,9117747307,"7210 Roberts Drives, West Erin, AR 07339",male,kb791,kb791@upc.edu,2,EDUC
Jack Hill,9330273018,"PSC 5711, Box 0676, APO AE 28307",male,jh324,jh324@upc.edu,2,EDUC
Brian Allen,9009740291,"445 Hayes Bridge Apt. 611, Lake Paulport, PA 20563",male,ba160,ba160@upc.edu,2,BIOL
Angela Martin,9721552142,"466 Murphy Pine, Dylanhaven, WA 21780",female,am607,am607@upc.edu,4,ENGL
Marvin Mills,9249369398,"6159 Fuller Mountains, Zimmermanton, NY 87537",male,mm698,mm698@upc.edu,4,HIST
Derek Dunn,9511392197,"3786 Bennett Causeway Apt. 362, North Emilyburgh, UT 02654",male,dd937,dd937@upc.edu,1,RELG
David Stout,9041446286,"941 Lisa Valley, Lisaside, AK 68294",male,ds131,ds131@upc.edu,2,GEOG
Dale Diaz,9036891421,"4978 Kaitlyn Villages, West Joseph, MT 88696",male,dd251,dd251@upc.edu,1,ENGL
Caroline Medina,9099217514,"734 Li Avenue Apt. 093, Johnside, CT 93830",female,cm684,cm684@upc.edu,4,PBSC
Brianna Freeman,9348717267,"1212 Carter Roads, Port David, WV 54970",female,bf135,bf135@upc.edu,1,COSC
Carmen Taylor,9728035266,"699 Christian Unions, Port Nancyport, LA 44662",female,ct881,ct881@upc.edu,2,RMLL
Ricardo Meyer,9406075652,"35456 York Lodge, Johnsonport, CA 74614",male,rm435,rm435@upc.edu,3,SOAN
Gary Carter,9191053511,"4315 Misty Junctions, Caitlinhaven, DE 49752",male,gc366,gc366@upc.edu,1,ARTS
Sheila Willis,9410023692,"473 Johnson Coves Suite 620, Patriciamouth, NJ 21378",female,sw328,sw328@upc.edu,1,BIOL
Robert Archer,9204573245,"66147 Garcia Ville Apt. 836, South Michaelfort, PW 98068",male,ra651,ra651@upc.edu,3,POSC
Connie Carroll,9659434577,"3558 Tara Views, New Lanceville, NJ 79853",female,cc617,cc617@upc.edu,3,ARTS
James Montoya,9245662031,"9137 Jennifer Ridge, Scottton, KY 98470",male,jm274,jm274@upc.edu,2,MELL
Sara Peterson,9835308105,"0842 Estes Mountain, Munozburgh, WY 71079",female,sp453,sp453@upc.edu,4,BIOL
Zachary Bell,9107218281,"036 Henson Islands, Barbertown, ID 86455",male,zb713,zb713@upc.edu,2,PHAS
Allison Walker,9453428519,"8760 Bennett Extensions, Amandastad, MT 94502",female,aw785,aw785@upc.edu,3,EDUC
Nicole Coleman,9823647215,"159 Montoya Overpass, West Jessicamouth, MO 40971",female,nc770,nc770@upc.edu,2,EALL
Eric Mason,9334052072,"1018 Miller Place Suite 495, Carpenterview, MI 57426",male,em777,em777@upc.edu,3,SOAN
Shelby Bond,9927993017,"8888 Carter Port, New Aprilview, DC 51141",female,sb480,sb480@upc.edu,1,EEGS
Lindsey Burnett,9514560496,"203 Randy Cliffs Apt. 428, North Brianton, KY 96821",female,lb984,lb984@upc.edu,4,SOAN
Colleen Wilson,9961814079,"5162 Stephanie Walks, Bethanyview, AS 37405",female,cw996,cw996@upc.edu,4,CLAS
Stephanie Spencer,9540001207,"9518 Morgan Plaza, New Danny, ME 09034",female,ss461,ss461@upc.edu,1,CLAS
Wanda Walsh,9907621196,"16651 Hoover Trafficway, Port Keith, OK 40900",female,ww524,ww524@upc.edu,2,ENST
Christina Moore,9675694108,"64220 Singleton Wells Apt. 135, East Albert, PW 89783",female,cm595,cm595@upc.edu,1,RMLL
Raymond Khan,9748788631,"8117 Allen Flats, West Jason, MI 74821",male,rk311,rk311@upc.edu,3,RELG
Crystal Wong,9729200296,"078 Timothy Union Suite 395, Emilychester, AK 79394",female,cw172,cw172@upc.edu,3,PHIL
Steven Miller,9420511031,"413 Samantha Ports, Elizabethfort, TX 36320",male,sm336,sm336@upc.edu,4,GEOG
Angela Peters,9848998411,"1028 Martinez Course Suite 372, Mandychester, VI 88013",female,ap228,ap228@upc.edu,3,POSC
Ryan Kim,9542343192,"6646 Matthew Harbors, Annaville, ME 20226",male,rk955,rk955@upc.edu,4,HIST
Marie Fox,9554339615,"994 Brian Harbor Apt. 174, Lake Michaelbury, KS 81589",female,mf912,mf912@upc.edu,2,ENST
Kathryn Cline,9409287678,"53600 Nicholas Route Suite 079, Lake Susanbury, MD 92320",female,kc969,kc969@upc.edu,2,WRIT
Ruben Johnson,9136247953,"4822 Carrillo Rest, New Terri, MD 44717",male,rj678,rj678@upc.edu,3,COSC
Kristen Jackson,9221677111,"9524 Allison Spur, Joseberg, ND 67378",female,kj138,kj138@upc.edu,1,HIST
Robert Bautista,9143774849,"Unit 8795 Box 8529, DPO AE 92729",male,rb992,rb992@upc.edu,2,ARTS
David Lang,9207005044,"66065 Moran Inlet, Ellisside, GA 65167",male,dl498,dl498@upc.edu,3,BIOL
Michelle Edwards,9526540301,"621 Walker Unions, East Michelle, CT 62535",female,me339,me339@upc.edu,1,RMLL
Michael Perez,9126727889,"4181 Sharon Isle Apt. 350, Lake Jeffery, IL 67760",male,mp888,mp888@upc.edu,3,SOAN
Jennifer Jackson,9424328245,"08472 Quinn Row, West Chaseborough, HI 30305",female,jj533,jj533@upc.edu,2,CLAS
Ann Patton,9923783250,"46993 Lawrence Rest Apt. 147, West Monicachester, NV 91873",female,ap664,ap664@upc.edu,4,POSC
Omar Sosa,9635981634,"PSC 2417, Box 3048, APO AA 96289",male,os229,os229@upc.edu,4,BIOL
Ronald Mccoy,9790738561,"191 Felicia River, Boothside, FM 61845",male,rm579,rm579@upc.edu,2,ECON
Brian Hanson,9419310788,"Unit 4052 Box 6176, DPO AA 50021",male,bh904,bh904@upc.edu,4,PHIL
Robert Maynard,9967607810,"208 Bass Mission, Toddstad, NJ 16750",male,rm418,rm418@upc.edu,3,POSC
Joseph Kent,9117816335,"49702 Mckinney Summit Suite 365, Lake Benjaminhaven, OK 97147",male,jk545,jk545@upc.edu,4,HIST
Debra Palmer,9045789811,"162 Barbara Expressway, West Patricia, FL 75782",female,dp850,dp850@upc.edu,4,POSC
Nicholas Anderson,9872066587,"6483 Solis Road, Andersonfort, NC 09011",male,na357,na357@upc.edu,3,THEA
Hayley Dawson,9834706921,"947 Baker Fords Apt. 197, South Natalie, SC 86203",female,hd320,hd320@upc.edu,4,CHEM
Patrick Simpson,9791018447,"0369 Blankenship Crossroad Apt. 071, Bryanchester, AL 63778",male,ps547,ps547@upc.edu,1,POSC
Melissa Hull,9123254894,"72923 Dunn Mountain Apt. 165, Cynthiaburgh, AL 09550",female,mh289,mh289@upc.edu,4,HIST
Michael Gilbert,9985080681,"3022 Tucker Crossroad Suite 048, Port Kimberly, WV 29194",male,mg287,mg287@upc.edu,1,EEGS
Maria Maxwell,9477756698,"94688 Donaldson Drives, North Justinburgh, ND 09331",female,mm160,mm160@upc.edu,4,EDUC
Christopher Moore,9866736587,"9261 Crawford Union Apt. 063, Yateschester, MT 12305",male,cm369,cm369@upc.edu,2,ECON
Laurie Pearson,9806395105,"0824 Sherman Mountain Suite 004, Billfurt, IN 72156",female,lp154,lp154@upc.edu,3,EDUC
Randall Higgins,9873612190,"748 Megan Mills, Tiffanystad, MP 58591",male,rh881,rh881@upc.edu,4,ENST
Kelli Davis,9090806182,"415 Julie Point, Perrytown, NC 93165",female,kd479,kd479@upc.edu,2,ARTS
Brian Taylor,9949391693,"099 Cantrell Meadow, North Ashleyshire, AR 82069",male,bt366,bt366@upc.edu,2,EEGS
Jake Davenport,9498031973,"19264 Jennifer Overpass, South Mason, KS 79612",male,jd372,jd372@upc.edu,1,PHIL
Stephen Moore,9181142615,"Unit 5200 Box 8551, DPO AP 48622",male,sm776,sm776@upc.edu,3,RELG
Daniel Wright,9946959497,"63697 Jennifer Landing Suite 877, New Christopherburgh, NE 56223",male,dw610,dw610@upc.edu,2,WRIT
Nicholas Young,9420348910,"01132 Garcia Loaf, Jasonshire, NE 63009",male,ny939,ny939@upc.edu,2,RMLL
Mary Henderson,9314209143,"648 Sanders Center Apt. 044, Lisamouth, AR 15545",female,mh321,mh321@upc.edu,4,SOAN
Christian Jensen,9604427167,"PSC 2281, Box 4816, APO AE 77505",male,cj385,cj385@upc.edu,2,ENGL
Mandy Bates,9480999430,"711 Willis Cove, New Matthew, DE 05931",female,mb436,mb436@upc.edu,4,SOAN
Michaela Howell,9753489110,"63561 Michael Canyon Apt. 245, Edwardsfurt, VA 42194",female,mh862,mh862@upc.edu,3,RMLL
Peter Avila,9126911775,"258 Jeremy Dam, West Andre, PA 26360",male,pa202,pa202@upc.edu,2,ENST
Alison Wade,9119595661,"70561 Mcdonald Mission Suite 270, North Bradleystad, MO 48337",female,aw235,aw235@upc.edu,4,SOAN
Ian Brown,9065061349,"2717 Kennedy Pine, Dustinland, PW 23145",male,ib597,ib597@upc.edu,4,CLAS
Amy Fernandez,9840468344,"62458 Randall Ports Apt. 981, East Erikside, PA 22984",female,af923,af923@upc.edu,1,SOAN
Andrew Perkins,9759112645,"6557 Ali Row, Hubbardton, SD 83354",male,ap702,ap702@upc.edu,2,PBSC
Jacob Griffith,9064265388,"596 Bryan Mountain Apt. 006, Port Lindaville, PA 52625",male,jg426,jg426@upc.edu,1,PBSC
Mary Odonnell,9561459447,"USNV Young, FPO AA 40776",female,mo731,mo731@upc.edu,3,ECON
Adam Bishop,9958297383,"5611 Anne Alley, East Daniel, MP 63727",male,ab510,ab510@upc.edu,4,THEA
Andrea Hicks,9634310593,"32979 Ramirez Run, New Mariochester, VT 21687",female,ah290,ah290@upc.edu,4,WRIT
Miguel Weiss,9089416567,"3068 Eric Drive Suite 084, North Samanthaville, FL 34909",male,mw202,mw202@upc.edu,4,RELG
Michael Vega,9016934861,"46133 Arthur Isle, West Johnhaven, VA 05042",male,mv653,mv653@upc.edu,3,EDUC
Barry Norman,9128806080,"784 Vanessa Fords, Lewisside, WA 05254",male,bn284,bn284@upc.edu,1,THEA
Kevin Thomas,9074276205,"4671 Carrie Crossing Suite 887, West Elizabeth, SC 09442",male,kt471,kt471@upc.edu,3,ECON
Sandra Keller,9713563402,"709 Joseph Freeway, Leeport, PW 91280",female,sk173,sk173@upc.edu,2,ARTS
Christopher Pham,9892691926,"69334 Mark Walks, Amberland, PA 34046",male,cp826,cp826@upc.edu,2,PBSC
Colin Sanchez,9085819140,"66081 Christopher View, West Perry, WA 76206",male,cs822,cs822@upc.edu,3,PHAS
Ashlee Lee,9523255035,"904 Michael Skyway Apt. 589, Palmertown, SC 68587",female,al801,al801@upc.edu,2,ECON
Kyle Johnson,9766989238,"0384 Nancy Rapids Apt. 661, New Peter, MS 91784",female,kj422,kj422@upc.edu,3,ARTS
Hannah Thomas,9579539452,"1505 Dennis Park Apt. 741, Hansenfurt, CO 65462",female,ht977,ht977@upc.edu,4,ARTS
Jessica Cortez,9202015490,"059 Robert Groves Suite 650, Vincentfort, FM 05802",female,jc231,jc231@upc.edu,4,EDUC
Tina Gonzales,9248821813,"Unit 4013 Box 0763, DPO AE 37841",female,tg813,tg813@upc.edu,4,POSC
Patrick Johnson,9503341639,"10858 Patricia Shore, East Lori, PW 58084",male,pj959,pj959@upc.edu,1,MELL
Meagan Boyd,9209874174,"560 Heather Knoll Suite 860, South Suzanneburgh, AZ 87741",female,mb415,mb415@upc.edu,2,SOAN
Michael Hicks,9806819989,"26456 Shaw Isle Apt. 110, Michaelport, DE 51771",male,mh881,mh881@upc.edu,2,PHAS
Tracy Young,9854430732,"20836 Kiara Mountains, West Andreaside, ID 20178",female,ty876,ty876@upc.edu,2,ENGL
Kristen Cross,9998917431,"9608 Julia Meadow Apt. 673, West William, KS 63394",female,kc909,kc909@upc.edu,4,POSC
Erik Moran,9352217295,"6501 Aaron Coves, Figueroabury, PR 69811",male,em237,em237@upc.edu,3,CHEM
Kathryn Graves,9727544213,"5190 Williams Springs, South Frankside, AZ 74033",female,kg782,kg782@upc.edu,2,HIST
Jeffery Haley,9174969878,"8840 White Throughway Apt. 683, Adrianborough, AL 77626",male,jh517,jh517@upc.edu,1,EDUC
Isaac Mcbride,9041556102,"39447 Joseph Gardens, South Carlmouth, AS 71204",male,im508,im508@upc.edu,4,SOAN
Julia Garcia,9457979896,"28104 Black Green, Phillipborough, CO 05804",female,jg966,jg966@upc.edu,4,RMLL
Emily Garcia,9086527384,"018 Hunter Stream Suite 886, Hendersonberg, GA 65590",female,eg459,eg459@upc.edu,4,COSC
Tiffany Jones,9447907906,"USS Frye, FPO AA 95863",female,tj221,tj221@upc.edu,4,BIOL
Tyler Villegas,9225653241,"827 David Shores Suite 080, New Brycestad, TX 90601",male,tv338,tv338@upc.edu,3,COSC
Tina Gonzalez,9022656721,"Unit 4236 Box 8805, DPO AP 53480",female,tg591,tg591@upc.edu,4,POSC
Ricky Sellers,9116917317,"8653 Kyle Divide, Williamsville, TX 81480",male,rs426,rs426@upc.edu,3,BIOL
Antonio Briggs,9191363724,"63442 Julia Street, Lake Racheltown, CA 64824",male,ab993,ab993@upc.edu,1,GEOG
Jacob Baldwin,9601953239,"8182 Reyes Unions Suite 090, Linhaven, CT 84238",male,jb501,jb501@upc.edu,4,SOAN
Terry Parker,9373982049,"6205 Moody Gardens, New Lisa, CA 85842",male,tp727,tp727@upc.edu,2,MATH
Michelle Giles,9165963400,"5295 Melissa Lock Apt. 365, South Johnshire, ME 94469",female,mg703,mg703@upc.edu,2,MUSI
Christine Watkins,9422317755,"0799 Angelica Island, West Michaelmouth, LA 49882",female,cw651,cw651@upc.edu,2,EEGS
Shannon Bell,9296053419,"48296 Owens Spur, Christopherton, KY 61760",female,sb858,sb858@upc.edu,4,ARTS
Anne Goodman,9833757136,"38962 Robin Turnpike, Lake Monicaville, NM 94052",female,ag422,ag422@upc.edu,1,SOAN
Brandy Rose,9867700798,"5393 Gonzalez Shore, North Ericside, KY 99175",female,br474,br474@upc.edu,1,PHAS
Melanie Barajas,9342986141,"36044 Griffin Islands Apt. 966, Port Markshire, MN 27771",female,mb185,mb185@upc.edu,1,EALL
Scott White,9350826841,"829 Courtney Courts, Marcusfurt, MP 96758",male,sw549,sw549@upc.edu,4,GERM
Brian Rodriguez,9333333935,"974 Jason Pines, Port Devinberg, PR 70402",male,br509,br509@upc.edu,3,BIOL
Derek Perry,9815323689,"900 Jessica Pass, Kevinmouth, PW 11137",male,dp681,dp681@upc.edu,3,BIOL
Daniel Jackson,9226048156,"USCGC Rosario, FPO AP 28837",male,dj821,dj821@upc.edu,4,RMLL
Rachel Smith,9142909946,"37140 Christopher Avenue, Lindsayburgh, NM 47068",female,rs800,rs800@upc.edu,2,COSC
Gail Marshall,9455625372,"241 Melissa Flats Suite 825, Dakotaborough, NM 68550",female,gm222,gm222@upc.edu,2,CLAS
Kerry Gibson,9878106447,"365 Vincent Brook Suite 511, Port Ryanview, MA 36835",female,kg246,kg246@upc.edu,2,PHIL
Linda Davis,9835264287,"334 Derrick Valleys, Thomasberg, OR 73061",female,ld291,ld291@upc.edu,4,SOAN
Emily Mccarthy,9968909552,"1845 Cross Streets, West Jamesstad, LA 51042",female,em456,em456@upc.edu,4,ENST
Scott Wolf,9701727948,"30743 Stewart Row, Gomezburgh, NC 54957",male,sw169,sw169@upc.edu,1,ARTS
Thomas Hooper,9312522336,"6069 Randy Club, Collinsborough, AL 12712",male,th638,th638@upc.edu,3,POSC
Scott Sims,9533876159,"937 Johnson Ways Apt. 821, Lindseyberg, HI 99562",male,ss147,ss147@upc.edu,2,MELL
Melissa Park,9744243857,"38281 Jones Avenue Apt. 361, West Chadshire, VA 40315",female,mp606,mp606@upc.edu,2,RELG
Robin Wheeler,9144215759,"12916 Brad Knolls Suite 529, Davidsonfurt, MN 88161",male,rw783,rw783@upc.edu,2,RMLL
Erika Hill,9079112018,"39974 Holly Pine, South Joel, MI 04094",female,eh234,eh234@upc.edu,3,MATH
Kerri Thornton,9560158221,"7866 Karen Island Apt. 020, New Sydney, ME 52509",female,kt320,kt320@upc.edu,2,RELG
Alexander Anderson,9585157177,"567 David Coves, North Jeffrey, OR 87333",male,aa151,aa151@upc.edu,2,RELG
Nicholas Nicholson,9658075332,"815 Karen Corner Suite 252, Bradleyville, AZ 49629",male,nn107,nn107@upc.edu,1,EDUC
Jessica Hall,9307773517,"652 Mark Squares Apt. 172, East Kristenton, TN 58981",female,jh860,jh860@upc.edu,1,ARTS
Melissa Sanchez,9593442997,"78881 Taylor Village, New Brian, MS 07506",female,ms354,ms354@upc.edu,3,ENST
Steven Duran,9404870929,"75866 Charles Brooks Apt. 794, New Julie, VI 11320",male,sd742,sd742@upc.edu,2,EDUC
Justin Moore,9550878644,"523 Sonia Knoll Apt. 158, Alexanderberg, NM 85104",male,jm901,jm901@upc.edu,1,SOAN
Brad Wilkinson,9980329398,"32068 Ashley Unions Suite 707, North Austin, ND 05698",male,bw367,bw367@upc.edu,4,EDUC
Jared Hayes,9119333039,"2770 Jill Station, Bonillaborough, NM 86733",male,jh370,jh370@upc.edu,3,SOAN
Jonathan Rodriguez,9005930498,"7001 John Roads, Markberg, GA 69345",male,jr978,jr978@upc.edu,4,RMLL
Christine Brennan,9393597060,"4935 Bradley Plains, Peggyfurt, WY 88570",female,cb766,cb766@upc.edu,4,PHAS
Emma Small,9434506476,"97285 Green Drive, Courtneyberg, IN 60984",female,es657,es657@upc.edu,4,ARTS
Brandon Dunn,9778592657,"4611 Garcia Throughway, New Ricky, TX 32092",male,bd365,bd365@upc.edu,2,PHIL
Danielle Lee,9409746668,"13246 Angela Branch Apt. 361, East April, CO 10313",female,dl309,dl309@upc.edu,1,POSC
Brian Myers,9181816619,"915 Hernandez Avenue, Carriefurt, MT 54045",male,bm780,bm780@upc.edu,2,HIST
Christopher Landry,9675861199,"90061 Andre Road, Sweeneyhaven, PW 33337",male,cl101,cl101@upc.edu,3,RELG
Kathryn Hogan,9110798421,"USNV Alexander, FPO AP 66979",female,kh545,kh545@upc.edu,3,HIST
David Barnes,9789034004,"70981 Barbara Run, West Melissa, WA 13550",male,db459,db459@upc.edu,2,CHEM
